date,month,platform,ipi_category,price,price_type
2025-06-01,2025-06,Fiverr,Social Media Management,78.8,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,65.09,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,96.05,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,72.67,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,41.89,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,104.88,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,84.0,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,108.75,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,74.9,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,76.66,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,47.97,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,52.8,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,72.06,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,59.46,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,62.23,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,93.94,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,63.94,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,49.89,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,60.51,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,57.92,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,95.28,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,112.95,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,39.69,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,77.54,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,37.71,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,118.64,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,74.86,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,177.28,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,73.02,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,90.6,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,75.82,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,82.04,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,135.8,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,112.55,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,74.95,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,72.79,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,49.71,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,67.25,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,170.89,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,84.42,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,66.5,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,60.53,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,94.7,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,31.19,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,44.75,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,44.67,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,41.53,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,64.15,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,64.49,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,63.88,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,93.13,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,66.52,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,134.24,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,104.25,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,49.23,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,84.21,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,63.97,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,47.71,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,70.3,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,74.28,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,70.62,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,69.69,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,67.51,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,74.2,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,69.48,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,58.11,mock_price
2025-06-01,2025-06,Upwork,Social Media Management,114.26,mock_price
2025-06-01,2025-06,Fiverr,Social Media Management,27.71,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,89.01,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,27.85,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,63.7,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,52.64,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,35.16,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,43.84,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,50.7,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,56.17,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,79.85,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,89.81,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,44.97,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,44.6,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,47.9,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,68.3,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,50.9,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,53.11,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,73.81,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,67.23,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,102.4,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,40.45,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,70.83,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,51.64,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,32.08,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,106.73,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,47.93,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,83.08,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,91.21,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,31.16,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,36.76,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,106.36,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,31.15,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,47.56,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,47.56,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,66.18,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,80.87,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,56.93,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,50.67,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,56.42,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,122.36,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,72.82,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,61.1,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,53.96,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,36.66,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,59.62,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,61.63,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,40.86,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,116.12,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,73.98,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,62.95,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,81.18,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,40.5,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,68.8,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,30.22,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,36.77,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,50.95,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,61.69,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,46.46,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,35.18,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,92.03,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,42.24,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,41.28,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,144.6,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,59.5,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,61.27,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,47.05,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,60.06,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,31.86,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,81.3,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,56.85,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,106.96,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,33.36,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,50.03,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,71.81,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,80.89,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,31.05,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,85.89,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,56.07,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,71.51,mock_price
2025-06-01,2025-06,Upwork,Graphic Design,83.54,mock_price
2025-06-01,2025-06,Fiverr,Graphic Design,60.01,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,197.8,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,237.36,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,138.73,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,202.93,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,188.99,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,174.86,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,216.54,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,170.4,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,111.38,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,235.08,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,241.41,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,158.09,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,225.81,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,135.73,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,99.44,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,193.77,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,175.75,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,137.52,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,148.41,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,170.47,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,269.82,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,174.18,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,220.31,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,179.54,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,167.35,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,236.09,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,249.49,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,128.01,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,363.55,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,143.21,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,90.26,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,87.86,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,140.36,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,147.33,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,114.34,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,112.56,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,160.64,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,176.49,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,111.79,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,206.49,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,229.48,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,150.87,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,364.93,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,128.89,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,172.36,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,193.19,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,93.86,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,166.87,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,130.74,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,133.87,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,136.69,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,153.31,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,267.33,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,133.16,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,183.38,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,142.53,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,174.57,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,95.66,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,121.18,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,172.25,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,131.21,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,141.97,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,196.67,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,237.6,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,152.84,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,122.97,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,221.57,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,116.58,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,135.66,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,175.85,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,48.09,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,119.91,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,137.0,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,234.34,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,91.61,mock_price
2025-06-01,2025-06,Upwork,Branding & Visual Identity,191.18,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,199.94,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,239.69,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,187.41,mock_price
2025-06-01,2025-06,Fiverr,Branding & Visual Identity,208.84,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,186.14,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,192.95,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,102.1,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,151.62,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,120.86,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,134.9,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,100.67,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,152.38,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,129.44,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,200.46,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,170.61,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,76.09,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,79.62,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,166.39,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,216.26,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,138.09,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,139.83,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,222.58,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,195.65,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,77.37,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,109.61,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,137.15,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,112.86,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,136.22,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,194.69,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,75.19,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,145.71,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,106.6,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,221.65,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,125.23,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,70.66,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,111.15,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,77.2,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,59.36,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,160.8,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,181.04,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,139.56,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,105.19,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,118.55,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,85.77,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,244.57,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,88.11,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,175.46,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,119.21,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,82.69,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,212.4,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,152.95,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,126.85,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,144.48,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,150.36,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,150.53,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,158.51,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,137.27,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,164.24,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,89.34,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,125.93,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,101.13,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,240.69,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,98.88,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,127.51,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,171.98,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,101.98,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,116.31,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,127.01,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,109.38,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,54.86,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,183.35,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,87.39,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,91.35,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,126.02,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,297.04,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,127.14,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,118.61,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,129.36,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,94.3,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,129.85,mock_price
2025-06-01,2025-06,Fiverr,UI/UX Design,90.25,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,116.14,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,181.14,mock_price
2025-06-01,2025-06,Upwork,UI/UX Design,159.38,mock_price
2025-06-01,2025-06,Upwork,Video Editing,231.82,mock_price
2025-06-01,2025-06,Fiverr,Video Editing,196.33,mock_price
2025-06-01,2025-06,Upwork,Video Editing,267.83,mock_price
2025-06-01,2025-06,Upwork,Video Editing,161.01,mock_price
2025-06-01,2025-06,Upwork,Video Editing,194.32,mock_price
